"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..genes"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"fervent_blackwell_0 broken"	177	3	2	1	0	276162	49533	44007	30052	0	2204	30052	1592592	10810212	68.83	68.95	693	NA	576	NA	827	NA	1460	NA	9	9	7787	0	"0 + 10 part"	43575	14.317	1.001	0.13	52.53	0.45	"441 + 4000 part"	"3137"	"3137"	"2155"	"12"	"0"	5526	"675"	0	"566"	NA	"892"	NA	"1540"	NA	"1048870"	"Lechevalieria aerocolonigenes"	10810212	347860	3.52758	68.95	"uniq"	"10041"	"4"	5.6511648934567	3.29839657614756e-05	4.82682485782887	9.30020367513612e-06
"fervent_blackwell_0 broken"	112	89	84	69	57	12217077	12168380	12131686	11856861	11389035	128	990011	12229073	12276125	66.21	66.2	263606	"251006"	125013	"125013"	14	"15"	32	"32"	4	4	479488	4	"0 + 1 part"	105	99.596	1	1.05	3.03	0.97	"16631 + 187 part"	"11043"	"11044"	"9930"	"1580"	"258"	990011	"251006"	251006	"116642"	"116642"	"15"	"15"	"33"	"33"	"1048885"	"Kibdelosporangium aridum"	12276125	1928000	17.7805	66.2	"uniq"	"11208"	"4"	0.327089387723828	2.477702112008e-07	23.557922390005	0.0077495025125
"fervent_blackwell_0 broken"	48	35	32	25	16	2933284	2904045	2880088	2765399	2470385	52	469887	2936175	2958257	32.17	32.24	139047	"139047"	82458	"75572"	6	"6"	12	"13"	4	3	385830	0	"0 + 0 part"	0	99.194	1.001	0	0.48	0	"6320 + 99 part"	"2619"	"2619"	"2445"	"456"	"67"	469887	"139047"	136069	"75572"	"75572"	"6"	"7"	"14"	"14"	"1048939"	"Olleya aquimaris"	2958257	2937988	97.3664	32.24	"uniq"	" 2658"	"4"	1.36231661941131	1.63477994329357e-07	148.972249537481	0.0189220185307692
"fervent_blackwell_0 broken"	22	0	0	0	0	24990	0	0	0	0	860	2042	545997	7410016	43.88	43.75	613	NA	551	NA	364	NA	600	NA	3	3	1982	1	"0 + 14 part"	7601	7.26	1.002	0	62.45	2.6	"76 + 1097 part"	"1057"	"1057"	"767"	"0"	"0"	1230	"606"	0	"546"	NA	"371"	NA	"610"	NA	"1048942"	"Ohtaekwangia kribbensis"	7410016	189992	2.57316	43.75	"uniq"	" 6168"	"4"	5.494535684262	0.000114377917827387	3.84598359841598	6.12879069767442e-06
"fervent_blackwell_0 broken"	1471	0	0	0	0	2099866	0	0	0	0	4780	3931	4423615	7241272	41.9	41.93	969	"649"	708	NA	1585	"3371"	2924	NA	8	8	6681	1	"0 + 39 part"	7101	60.873	1.002	0	45.83	1.34	"1138 + 4393 part"	"6904"	"6904"	"5341"	"100"	"0"	3931	"966"	647	"705"	NA	"1590"	"3382"	"2934"	NA	"1048945"	"Ohtaekwangia koreensis"	7241272	332948	4.64933	41.93	"uniq"	" 5904"	"4"	1.80847564717996	1.03603048637822e-05	6.89688220522582	7.75213834518828e-05
"fervent_blackwell_0 broken"	76	12	6	3	1	338928	237019	194154	152645	68490	485	68490	599010	3668822	65.35	66.54	1407	NA	650	NA	42	NA	220	NA	1	1	2019	0	"0 + 0 part"	0	16.266	1.004	0.17	31.67	0.67	"779 + 1206 part"	"900"	"900"	"680"	"38"	"6"	68490	"1364"	0	"650"	NA	"43"	NA	"221"	NA	"1048966"	"Rhodobacter capsulatus"	3668822	632390	18.5523	66.54	"strain"	" 3474"	"4"	1.66942121166592	5.28705697734595e-05	25.8553017835153	5.45531455670103e-05
"fervent_blackwell_0 broken"	33	0	0	0	0	39483	0	0	0	0	668	1843	442992	3685266	59.94	60.09	640	NA	563	NA	274	NA	459	NA	3	3	2356	0	"0 + 11 part"	3126	11.908	1.002	0	161.79	2.05	"148 + 1586 part"	"926"	"926"	"615"	"0"	"0"	1843	"636"	0	"557"	NA	"278"	NA	"464"	NA	"1048978"	"Roseinatronobacter thiooxidans"	3685266	107070	2.97928	60.09	"uniq"	" 3565"	"4"	6.77213132517066	0.000365221042366454	4.35803005807451	2.12276143712575e-05
"fervent_blackwell_0 broken"	349	0	0	0	0	446078	0	0	0	0	1999	4286	1571344	3867412	59.04	59.01	796	NA	625	NA	734	NA	1295	NA	8	8	8058	0	"0 + 21 part"	7596	40.355	1.002	0	85.47	2.43	"455 + 2896 part"	"3012"	"3012"	"2072"	"5"	"0"	2644	"790"	0	"620"	NA	"743"	NA	"1308"	NA	"1049011"	"Rhodobaca barguzinensis"	3867412	153638	4.22559	59.01	"uniq"	" 3716"	"4"	5.09118308912625	5.43929273284526e-05	5.95894618933799	8.14670347673837e-05
"fervent_blackwell_0 broken"	26	24	24	20	17	4493066	4486610	4486610	4413533	4284061	29	672303	4495620	4506111	41.47	41.47	316197	"316197"	220189	"220189"	5	"5"	9	"9"	3	3	611815	7	"0 + 0 part"	0	99.637	1.001	0.58	0.76	0.58	"7198 + 69 part"	"3726"	"3726"	"3485"	"720"	"143"	666702	"315708"	315708	"206548"	"206548"	"5"	"5"	"10"	"10"	"1049032"	"Sphingobacterium psychroaquaticum"	4506111	650344	16.0968	41.47	"uniq"	" 3811"	"4"	0.667316187756083	1.69053434231541e-07	21.6487343520832	0.0342328681689655
"fervent_blackwell_0 broken"	48	33	26	21	18	3139103	3107172	3059332	2956045	2827908	51	295529	3141203	3155334	31.21	31.25	199459	"199459"	99807	"99807"	7	"7"	13	"13"	6	6	567503	0	"0 + 0 part"	0	99.454	1.001	0	0.57	0.06	"6339 + 142 part"	"2886"	"2890"	"2646"	"449"	"62"	295529	"199459"	199459	"81972"	"77462"	"7"	"7"	"13"	"14"	"1049035"	"Formosa spongicola"	3155334	3290898	105.811	31.25	"uniq"	" 2925"	"4"	1.91009622746445	1.81459141609122e-07	156.444515857909	0.0193943100313725
"fervent_blackwell_0 broken"	111	0	0	0	0	135642	0	0	0	0	1577	2929	1093415	5050264	40.03	39.91	674	NA	575	NA	629	NA	1068	NA	8	8	7599	0	"0 + 8 part"	3807	21.551	1.003	0	19.39	0.28	"248 + 2385 part"	"1992"	"1992"	"1469"	"2"	"0"	1858	"670"	0	"572"	NA	"637"	NA	"1078"	NA	"1049083"	"Sphingobacterium nematocida"	5050264	163230	3.59772	39.91	"uniq"	" 4350"	"4"	7.31652666188044	1.77334314967327e-05	4.8481623930947	2.94512112238427e-05
"fervent_blackwell_0 broken"	323	207	145	67	24	5367218	5083187	4638468	3321852	1847088	363	165550	5397574	5484531	65.5	65.48	33148	"32922"	17633	"17175"	46	"47"	102	"106"	10	8	87100	1	"0 + 1 part"	172	98.278	1.001	0	2.24	0.07	"10881 + 662 part"	"5289"	"5298"	"4501"	"643"	"54"	165550	"33148"	32922	"17633"	"17175"	"46"	"47"	"102"	"106"	"1052941"	"Azotobacter vinelandii"	5484531	2860478	51.4638	65.48	"uniq"	" 5141"	"4"	1.85268418737751	4.15001257972563e-07	78.2330704302702	0.0026607617862259
"fervent_blackwell_0 broken"	248	159	127	80	31	5308967	5084596	4857336	4111482	2383599	290	131639	5336875	5431076	67.8	67.8	45760	"45197"	25476	"25182"	38	"39"	76	"79"	16	14	440477	15	"0 + 5 part"	1612	98.079	1.002	4.33	10.44	3.57	"9877 + 544 part"	"5605"	"5608"	"4755"	"580"	"36"	131639	"43427"	41875	"24568"	"23946"	"39"	"40"	"80"	"83"	"1052950"	"Paracoccus pantotrophus"	5431076	982328	18.6277	67.8	"uniq"	" 5372"	"4"	2.99800913455908	1.9562009602998e-06	27.1307564099637	0.00331706560034483
"fervent_blackwell_0 broken"	39	4	4	1	0	133489	94422	94422	45760	0	525	45760	443711	4217986	67.65	67.73	722	NA	576	NA	144	NA	319	NA	10	9	8747	1	"0 + 7 part"	80478	8.507	1.014	1.35	178.09	2.51	"148 + 1324 part"	"849"	"849"	"577"	"13"	"2"	8166	"591"	0	"516"	NA	"277"	NA	"478"	NA	"1052953"	"Paracoccus pantotrophus"	4217986	141152	3.42002	67.73	"uniq"	" 4137"	"4"	22.5371920010998	0.000401364852347587	5.01964681722509	1.37845807619048e-05
"fervent_blackwell_0 broken"	80	31	16	3	1	569246	457431	345042	138078	61352	113	61352	592038	2513744	59.7	66.15	13895	NA	5825	NA	12	NA	29	NA	3	3	36694	1	"0 + 0 part"	0	23.419	1.006	0.51	4.42	1.02	"1350 + 296 part"	"649"	"650"	"478"	"55"	"7"	61352	"13649"	0	"5454"	NA	"13"	NA	"30"	NA	"1052959"	"Halobacterium salinarum"	2513744	866692	34.0445	66.15	"uniq"	" 2640"	"4"	5.06724230539256	7.4657369966117e-06	51.7171995238974	0.00048535359380531
"fervent_blackwell_0 broken"	327	82	40	18	7	2115475	1543912	1252150	878831	526298	443	133045	2196923	2364912	66.48	66.55	17588	"15646"	3889	"2936"	29	"34"	106	"143"	0	0	0	0	"0 + 2 part"	19114	91.822	1.003	0.05	0.97	0	"4233 + 907 part"	"2589"	"2589"	"2060"	"217"	"12"	133045	"17221"	10687	"3717"	"2791"	"29"	"35"	"111"	"150"	"1052965"	"Halobacterium salinarum"	2364912	1345440	55.9303	66.55	"uniq"	" 2452"	"4"	0	4.41526626103873e-07	85.3376362418559	0.00190322340496614
"fervent_blackwell_0 broken"	1000	61	14	4	1	2355054	612431	315014	177708	77934	2069	77934	3084562	3864762	66.13	66.31	1877	"1431"	1035	"589"	406	"644"	960	"1725"	4	2	109290	0	"0 + 1 part"	43	78.865	1.012	0	2.85	0	"3866 + 4432 part"	"4677"	"4679"	"3459"	"176"	"14"	57392	"1873"	1428	"1035"	"589"	"411"	"649"	"964"	"1730"	"1052968"	"Rhodobacter capsulatus"	3864762	2809450	72.9606	66.31	"strain"	" 3730"	"4"	1.29678054777307	9.23956140288313e-07	109.040996573657	0.000300613253987433
"fervent_blackwell_0 broken"	728	150	64	11	1	3017901	1741612	1152631	416238	50478	1124	50478	3298145	3648644	42.08	42.12	5437	"4535"	2262	"1640"	133	"168"	370	"508"	10	8	126589	7	"0 + 1 part"	171	89.131	1.014	1.46	6.89	1.51	"4842 + 1642 part"	"3830"	"3830"	"3141"	"280"	"19"	49387	"5387"	4428	"2203"	"1584"	"137"	"173"	"379"	"519"	"1052974"	"Sporosarcina newyorkensis"	3648644	682542	20.7186	42.12	"strain"	" 3645"	"4"	3.03200738596999	2.08905308893332e-06	28.0600957506405	0.000706791384430605
"fervent_blackwell_0 broken"	337	64	31	7	2	1411239	873554	637241	274901	111630	622	59806	1612221	3602225	41.27	41.99	6277	"-"	1767	NA	53	"-"	183	NA	2	2	5246	5	"0 + 2 part"	2089	44.286	1.009	2.11	43.19	3.2	"2448 + 1359 part"	"1936"	"1936"	"1527"	"104"	"7"	59804	"6277"	0	"1740"	NA	"53"	"-"	"185"	NA	"1052977"	"Sporosarcina newyorkensis"	3602225	364240	11.1929	41.99	"strain"	" 3582"	"4"	1.24052471714486	2.67891312667432e-05	15.167292437313	0.000315313472025723
"fervent_blackwell_0 broken"	1186	386	146	16	1	6048298	4123154	2471719	513865	51621	1603	51621	6344633	6919612	62.05	61.97	7394	"6609"	3622	"2717"	228	"270"	536	"672"	12	11	32551	0	"0 + 2 part"	343	91.402	1.003	0	8.35	0.02	"9335 + 2440 part"	"7225"	"7229"	"5827"	"577"	"34"	51621	"7342"	6609	"3609"	"2706"	"229"	"270"	"537"	"673"	"1052992"	"Sinorhizobium meliloti"	6919612	18513350	307.807	61.97	"strain"	" 6830"	"4"	1.89136235303129	1.31607297065094e-06	401.323441256533	0.000521168159950094
"fervent_blackwell_0 broken"	122	45	23	7	0	790157	631679	478721	248657	0	195	49683	841344	6860017	59.29	62.08	12468	NA	5233	NA	18	NA	45	NA	5	5	8099	0	"0 + 2 part"	1376	12.22	1.002	0	64.42	0.84	"1201 + 321 part"	"918"	"919"	"676"	"88"	"6"	49683	"12468"	0	"5233"	NA	"18"	NA	"45"	NA	"1052995"	"Sinorhizobium meliloti"	6860017	3362096	48.738	62.08	"strain"	" 6583"	"4"	5.94287235661038	7.65679674425681e-05	73.5150364787726	7.65786666666667e-05
"fervent_blackwell_0 broken"	321	151	82	16	1	2442418	2014241	1525130	500453	52868	368	52868	2476725	2512854	56.09	56	13418	"13202"	6353	"6174"	58	"59"	124	"129"	0	0	0	0	"0 + 0 part"	0	97.948	1.006	0	0.28	0	"5202 + 741 part"	"2600"	"2601"	"2169"	"254"	"15"	52868	"13418"	13202	"6353"	"6174"	"58"	"59"	"124"	"129"	"1052998"	"Moorella thermoacetica"	2512854	16350396	652.636	56	"strain"	" 2551"	"4"	0	1.13052518951438e-07	976.005529967121	0.00260701377826087
"fervent_blackwell_0 broken"	111	7	1	0	0	274643	50820	11080	0	0	157	11080	308157	2627482	49.99	55.8	2490	NA	1530	NA	39	NA	77	NA	0	0	0	0	"0 + 0 part"	0	11.708	1.002	0	58.84	1.3	"474 + 397 part"	"391"	"391"	"281"	"19"	"0"	11080	"2490"	0	"1530"	NA	"39"	NA	"77"	NA	"1053004"	"Moorella thermoacetica"	2627482	190018	7.62465	55.8	"strain"	" 2633"	"4"	0	0.000190941630402684	10.8479144671591	8.73103592356688e-05
"fervent_blackwell_0 broken"	219	11	5	2	0	464303	140213	96520	60639	0	1603	34927	1370350	3687444	62.89	63.98	775	NA	602	NA	472	NA	977	NA	1	1	778	0	"0 + 0 part"	0	36.693	1.013	0	19.22	0.07	"591 + 2077 part"	"2500"	"2501"	"1705"	"35"	"5"	34927	"774"	0	"602"	NA	"472"	NA	"977"	NA	"1053022"	"Phaeospirillum fulvum"	3687444	2010632	58.711	63.98	"strain"	" 3301"	"4"	0.729740577224797	1.40256138942606e-05	81.7896624328397	8.39910323767935e-05
"fervent_blackwell_0 broken"	377	17	9	3	1	864069	287286	237847	143959	60605	1667	60605	1728242	3764101	63.52	64.03	999	NA	675	NA	378	NA	919	NA	1	1	1744	1	"0 + 1 part"	17	45.274	1.014	0.29	8.51	0.12	"953 + 2270 part"	"2702"	"2702"	"1962"	"92"	"5"	60605	"999"	0	"675"	NA	"378"	NA	"919"	NA	"1053025"	"Phaeospirillum fulvum"	3764101	530752	16.1132	64.03	"strain"	" 3454"	"4"	0.578622669741853	4.92407891950317e-06	21.1505482982524	0.000122959512657468
"fervent_blackwell_0 broken"	83	18	8	2	0	346884	226366	147692	56810	0	375	31766	535007	3769101	61.41	63.91	2757	NA	730	NA	30	NA	148	NA	0	0	0	0	"0 + 0 part"	0	14.138	1.004	0	17.83	0	"508 + 559 part"	"795"	"795"	"547"	"31"	"5"	31766	"2757"	0	"730"	NA	"30"	NA	"148"	NA	"1053028"	"Phaeospirillum fulvum"	3769101	1625402	49.0176	63.91	"strain"	" 3391"	"4"	0	3.33266667538929e-05	64.6865923730884	5.33021450666667e-05
"fervent_blackwell_0 broken"	719	168	70	12	2	3167811	2001229	1325508	444751	117410	1087	66177	3430369	3805060	64.77	64.75	6611	"5389"	2499	"1615"	118	"150"	335	"474"	1	1	8254	8	"0 + 3 part"	4963	89.222	1.009	3.5	10.78	3.53	"5269 + 1995 part"	"3836"	"3836"	"3180"	"360"	"42"	66177	"6320"	5289	"2430"	"1551"	"122"	"154"	"346"	"492"	"1053031"	"Phaeospirillum fulvum"	3805060	410356	12.1893	64.75	"uniq"	" 3345"	"4"	0.291513828395721	3.14251907010587e-06	16.1767225746769	0.000732342712419503
"fervent_blackwell_0 broken"	3	1	0	0	0	10464	5652	0	0	0	23	5652	22166	2683588	35.38	34.06	932	NA	545	NA	4	NA	13	NA	2	2	6584	0	"0 + 1 part"	81	0.82	1.004	0	72.75	4.55	"29 + 71 part"	"37"	"37"	"21"	"2"	"0"	5067	"762"	0	"541"	NA	"5"	NA	"14"	NA	"1053034"	"Thermoanaerobacter thermohydrosulfuricus"	2683588	58742	2.32001	34.06	"strain"	" 2819"	"4"	90.2282775421817	0.00328205359559686	3.28340266836787	2.92347826086956e-06
"fervent_blackwell_0 broken"	196	132	84	30	6	2640579	2475159	2131188	1218844	368855	221	78924	2659905	2728734	34.22	34.31	23597	"21648"	13071	"12448"	35	"37"	73	"77"	2	2	4205	0	"0 + 3 part"	232	97.318	1.002	0	1.36	0.04	"6622 + 399 part"	"2798"	"2800"	"2348"	"301"	"22"	78924	"23597"	21648	"13071"	"12448"	"35"	"37"	"73"	"77"	"1053037"	"Thermoanaerobacter thermohydrosulfuricus"	2728734	1320140	51.7769	34.31	"strain"	" 2818"	"4"	0.751906553053586	5.11296456076439e-07	72.5688176275152	0.00428542675294118
"fervent_blackwell_0 broken"	507	338	225	78	22	6996313	6534727	5694672	3353695	1493959	566	105444	7037517	7144647	68.33	68.31	22482	"22433"	12293	"12053"	86	"88"	188	"194"	6	6	142155	1	"0 + 0 part"	0	98.437	1.001	0	4.08	0	"10283 + 878 part"	"6908"	"6912"	"6036"	"908"	"95"	105444	"22482"	22293	"12271"	"11884"	"86"	"89"	"189"	"196"	"1053040"	"Azospirillum brasilense"	7144647	9851350	148.701	68.31	"uniq"	" 6489"	"4"	0.852573428952285	5.79749931687554e-07	206.826523409764	0.00171198639028269
"fervent_blackwell_0 broken"	141	101	86	68	45	6529845	6444694	6334187	6009951	5121322	173	392572	6553166	6600894	70.82	70.79	99108	"99108"	55904	"55904"	20	"20"	42	"42"	12	10	634486	5	"0 + 0 part"	0	99.239	1	1.56	6.34	1.34	"10279 + 300 part"	"6103"	"6105"	"5538"	"841"	"111"	392572	"87790"	84447	"49632"	"49140"	"21"	"22"	"45"	"46"	"1053049"	"Promicromonospora umidemergens"	6600894	1240414	21.1803	70.79	"uniq"	" 6024"	"4"	1.83117595372985	9.67471295553935e-07	28.187409160032	0.00569270469421965
"fervent_blackwell_0 broken"	387	254	173	54	9	4918199	4613166	4035632	2173083	604700	451	93972	4963906	5028997	67.57	67.55	21952	"21708"	11761	"11546"	68	"69"	145	"149"	9	7	155766	12	"0 + 1 part"	189	98.602	1.001	6.53	16.13	5.49	"7576 + 770 part"	"4941"	"4944"	"4295"	"543"	"61"	77292	"20941"	20827	"10962"	"10778"	"73"	"74"	"155"	"159"	"1053055"	"Xanthobacter autotrophicus"	5028997	480468	9.97127	67.55	"uniq"	" 4512"	"4"	1.8130883219787	3.24945718150183e-06	14.3309292091445	0.00215573268381375
"fervent_blackwell_0 broken"	7	0	0	0	0	9696	0	0	0	0	308	2859	194085	4198864	61.1	61.47	597	NA	544	NA	130	NA	215	NA	0	0	0	0	"0 + 1 part"	774	4.604	1	0	49.14	0	"44 + 712 part"	"422"	"422"	"268"	"1"	"0"	2859	"596"	0	"542"	NA	"130"	NA	"216"	NA	"1139_AA"	"Aquamicrobium"	4198864	104380	2.55031	61.48	"uniq"	" 4101"	"4"	0	0.000253188036169719	3.72886571224979	6.88208311688312e-06
"fervent_blackwell_0 broken"	0	0	0	0	0	0	0	0	0	0	1	726	726	5696255	43.11	66.71	726	NA	726	NA	1	NA	1	NA	0	0	0	0	"0 + 1 part"	529	0.003	1	0	0	0	"0 + 2 part"	"2"	"2"	"1"	"0"	"0"	197	NA	0	NA	NA	NA	NA	NA	NA	"1139_AF"	"Bosea"	5696255	64758	1.28939	66.71	"uniq"	" 5330"	"4"	0	0	1.70527829249217	9e-10
"fervent_blackwell_0 broken"	0	0	0	0	0	0	0	0	0	0	9	555	4708	5810167	58.39	59.34	521	NA	506	NA	5	NA	7	NA	0	0	0	0	"0 + 0 part"	0	0.081	1	0	21.24	0	"1 + 22 part"	"14"	"14"	"6"	"0"	"0"	555	"521"	0	"506"	NA	"5"	NA	"7"	NA	"1139_AL"	"Rhizobium"	5810167	75154	1.39111	59.35	"uniq"	" 5574"	"4"	0	0.00451146983857264	1.94023682968149	7.29e-08
"fervent_blackwell_0 broken"	19	16	12	7	4	614757	605921	569467	481072	360425	21	130601	616194	5593517	66.01	66.59	54717	NA	33663	NA	4	NA	7	NA	1	1	1036	0	"0 + 0 part"	0	11.012	1	0	1.79	0	"812 + 50 part"	"586"	"586"	"522"	"91"	"1"	130601	"54717"	0	"33663"	NA	"4"	NA	"7"	NA	"1139_AW"	"Sphingomonas"	5593517	2101770	36.8556	66.59	"strain"	" 5248"	"4"	1.62286552611677	2.90492929174903e-06	56.3626605586432	0.000577448304761905
"fervent_blackwell_0 broken"	1341	90	31	10	3	3303598	1222938	836778	508665	264112	3590	114467	4870416	6327675	67.04	66.89	1501	"1059"	858	"533"	628	"1205"	1719	"3349"	6	4	123558	8	"0 + 1 part"	67	75.654	1.018	0.21	9.02	0.19	"5184 + 6771 part"	"7527"	"7527"	"5666"	"215"	"23"	114467	"1501"	1056	"856"	"532"	"631"	"1209"	"1724"	"3356"	"1139_BF"	"Comamonadaceae"	6327675	1372786	24.5417	72.14	"uniq"	" 5881"	"4"	1.23192762178836	1.85199785808851e-06	32.542426720715	0.000159429741392758
"fervent_blackwell_0 broken"	1019	194	57	6	0	3676116	1822791	921266	195534	0	1548	40217	4043316	4627881	72.15	72.13	4332	"3542"	2074	"1305"	237	"312"	573	"842"	0	0	0	1	"0 + 0 part"	0	86.91	1.005	0	3.63	0	"6319 + 3422 part"	"4566"	"4568"	"3793"	"392"	"31"	40217	"4332"	3542	"2074"	"1305"	"237"	"312"	"573"	"842"	"1139_B"	"Oerskovia"	4627881	5776354	123.739	66.9	"strain"	" 3998"	"4"	0	8.97777962444686e-07	187.224585074681	0.00048794238372093
"fervent_blackwell_0 broken"	1335	72	26	11	3	3042917	1009865	687009	491900	206172	3908	72584	4822919	6070022	66.65	66.61	1327	"1002"	797	"558"	785	"1328"	1984	"3397"	2	2	10509	6	"0 + 1 part"	91	77.736	1.022	0	2.95	0.06	"4662 + 7669 part"	"7712"	"7712"	"5708"	"192"	"24"	72584	"1326"	1002	"797"	"557"	"786"	"1329"	"1986"	"3401"	"1139_CF"	"Comamonadaceae"	6070022	4690336	87.3067	66.62	"uniq"	" 5586"	"4"	0.414686624428069	6.11662771031402e-07	115.905741363046	0.000154628600204708
"fervent_blackwell_0 broken"	560	216	124	33	9	4290132	3550728	2902739	1453537	616643	807	83255	4470065	4660190	72.44	72.24	17012	"16034"	6248	"5467"	73	"79"	182	"206"	2	2	21599	7	"0 + 0 part"	0	95.414	1.005	7.36	21.97	6.27	"8826 + 1735 part"	"4689"	"4689"	"4056"	"528"	"65"	83255	"17008"	16034	"6248"	"5467"	"73"	"79"	"182"	"206"	"1139_CJ"	"Cellulomonas"	4660190	878056	21.5642	72.24	"uniq"	" 4242"	"4"	0.447420786946051	4.91491734460237e-06	28.2624528184473	0.00112810797967782
"fervent_blackwell_0 broken"	411	221	164	62	23	5581556	5134042	4723003	3053506	1686660	518	145243	5660512	5751313	65.85	65.78	29541	"29484"	14186	"13962"	54	"56"	126	"131"	2	2	19839	20	"0 + 3 part"	218	98.201	1.002	6.34	11.69	5.91	"11634 + 1114 part"	"5831"	"5831"	"5243"	"636"	"69"	145242	"29495"	28661	"14163"	"13675"	"55"	"57"	"128"	"133"	"1139_CO"	"Comamonadaceae"	5751313	667568	13.2777	65.78	"uniq"	" 5354"	"4"	0.353324928911024	2.06518420948494e-06	17.4108416634602	0.00186166725888031
"fervent_blackwell_0 broken"	3	1	1	0	0	28867	21967	21967	0	0	6	21967	31125	5520981	68.23	66.59	21967	NA	4419	NA	1	NA	2	NA	0	0	0	0	"0 + 0 part"	0	0.564	1	0	12.85	0	"72 + 20 part"	"37"	"37"	"30"	"3"	"0"	21967	"21967"	0	"4419"	NA	"1"	NA	"2"	NA	"1139_T"	"Sphingomonas"	5520981	1125702	22.5273	66.59	"strain"	" 5174"	"4"	0	0.00041285140562249	30.5842929001205	5.3016e-06
"fervent_blackwell_0 broken"	187	17	6	0	0	442088	172489	96737	0	0	634	24923	747499	7150668	66.03	66.11	1230	NA	748	NA	126	NA	325	NA	1	1	799	0	"0 + 1 part"	509	10.411	1.003	0	7.79	0	"615 + 1572 part"	"1141"	"1141"	"849"	"47"	"6"	24923	"1230"	0	"745"	NA	"126"	NA	"325"	NA	"1139_Y"	"uncultured Massilia sp."	7150668	3130448	49.6011	66.12	"strain"	" 6157"	"4"	1.33779443183202	1.04214186239714e-05	65.667599166959	1.70960443217666e-05
"fervent_blackwell_0 broken"	14	0	0	0	0	15689	0	0	0	0	768	1520	481868	7664053	44.13	44.47	614	NA	546	NA	328	NA	537	NA	6	6	3932	0	"0 + 6 part"	2748	6.248	1.002	0	47.82	1.25	"147 + 2033 part"	"925"	"925"	"628"	"0"	"0"	1520	"610"	0	"542"	NA	"330"	NA	"541"	NA	"1220_AO"	"Paenibacillus frigoriresistens"	7664053	190348	2.55211	70.45	"uniq"	" 6822"	"4"	12.4515427461462	9.92387956867856e-05	3.725470061337	5.08300833333333e-06
"fervent_blackwell_0 broken"	446	37	14	8	5	1403291	699151	542053	467848	369041	1429	93950	2066720	4492106	69.71	70.44	1855	NA	826	NA	165	NA	609	NA	1	1	89330	2	"0 + 1 part"	10	45.584	1.009	0.19	66.86	0.98	"2450 + 3575 part"	"2981"	"2981"	"2198"	"120"	"13"	93950	"1855"	0	"826"	NA	"166"	NA	"610"	NA	"1220_AR"	"Phycicoccus"	4492106	783346	19.1622	72.52	"strain"	" 4144"	"4"	0.483858481071456	3.23507780444376e-05	26.1574192594743	0.000145409451084675
"fervent_blackwell_0 broken"	1220	83	11	1	0	3077211	659777	200806	41836	0	1939	41836	3591606	4247614	72.6	72.52	2529	"2040"	1384	"886"	413	"557"	897	"1336"	0	0	0	0	"0 + 0 part"	0	83.825	1.009	0	0.93	0	"4554 + 4034 part"	"4793"	"4793"	"3791"	"273"	"17"	41836	"2529"	2040	"1384"	"886"	"413"	"557"	"897"	"1336"	"1220_AX"	"Cellulomonas"	4247614	5891420	139.116	67.69	"strain"	" 3925"	"4"	0	2.58937088310912e-07	208.049271897117	0.000362384250902527
"fervent_blackwell_0 broken"	145	114	91	51	23	3836255	3754062	3583898	2906083	1856809	161	121498	3848947	3867359	67.71	67.68	49547	"49547"	25036	"25036"	25	"25"	51	"51"	2	2	26059	2	"0 + 1 part"	14	99.376	1.002	0	4.89	0.08	"6480 + 230 part"	"3636"	"3639"	"3347"	"474"	"44"	121498	"49547"	49547	"24371"	"24371"	"25"	"25"	"51"	"51"	"1220_A"	"Microbacteriaceae"	3867359	1984528	50.3794	44.48	"uniq"	" 3554"	"4"	0.519622639646636	1.27047735393602e-06	76.9722179916579	0.0061339064447205
