binner	rank	bin	precision	recall	predicted_size	real_size
naughty_carson_1	strain	Sample19_25	0.444611867401	1.0	115476.0	51342.0
naughty_carson_1	strain	1139_B	0.352242158035	0.996085025205	13086165.0	4627616.0
naughty_carson_1	strain	1285_BV	0.00142559214967	0.00125152869178	2580682.0	2939605.0
naughty_carson_1	strain	Sample22_110	0.00303410130487	1.0	9308852.0	28244.0
naughty_carson_1	strain	1287_W	0.125480338116	0.996089915776	33400691.0	4207582.0
naughty_carson_1	strain	Sample9_16	0.00247549746536	0.979870631396	8199968.0	20716.0
naughty_carson_1	strain	1036695	0.973381767308	0.982672445173	3422391.0	3390034.0
naughty_carson_1	strain	1220_A	0.841470563403	0.997391131658	4583767.0	3867194.0
naughty_carson_1	strain	1049032	0.835098268884	0.993527700823	5353831.0	4500101.0
naughty_carson_1	strain	1048939	1.0	0.99787598627	2951326.0	2957608.0
naughty_carson_1	strain	1049035	0.653237951964	0.996184724381	4811282.0	3154949.0
naughty_carson_1	strain	evo_1030728.001	0.163744172869	0.98192749388	14485688.0	2415603.0
naughty_carson_1	strain	Sample22_762	0.00267085260109	1.0	2543757.0	6794.0
naughty_carson_1	strain	Sample18_6	0.0197252587347	1.0	2827897.0	55781.0
naughty_carson_1	strain	evo_1030728.009	0.167809495828	0.982736468977	14485688.0	2473538.0
naughty_carson_1	strain	1052992	0.521586538256	0.987310477354	13097144.0	6919094.0
naughty_carson_1	strain	Sample19_31	0.240635967648	1.0	184349.0	44361.0
naughty_carson_1	strain	Sample19_34	0.237072075249	1.0	184349.0	43704.0
naughty_carson_1	strain	Sample19_38	0.00436141875365	0.703391667118	5953338.0	36914.0
naughty_carson_1	strain	Sample15_49	0.00510963916941	1.0	2538144.0	12969.0
naughty_carson_1	strain	1035981	0.994383181222	0.985851200339	2026592.0	2044131.0
